district,city,latitude,longitude,updated_time,price,land_area_sqm,building_area_sqm,jumlah lantai,kamar tidur,kamar mandi,carpots,garasi,sertifikat,daya listrik,interior,tahun dibangun
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cisauk,Tangerang,-6.3408595,106.6369178,26/05/2024,Rp 418.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Tangerang,Tangerang,-6.1701796,106.6403236,26/05/2024,Rp 300.000.000,72 m²,36 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Cisauk,Tangerang,-6.3408595,106.6369178,26/05/2024,Rp 401.000.000,66 m²,40 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,26/05/2024,Rp 360.000.000,60 m²,35 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,26/05/2024,Rp 418.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,26/05/2024,Rp 418.000.000,45 m²,70 m²,N/A,2,1,2,2,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,26/05/2024,Rp 380.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Semi Furnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,26/05/2024,Rp 380.888.888,45 m²,70 m²,1,2,1,1,N/A,SHM,1300 Watt,Semi Furnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,26/05/2024,Rp 388.000.000,45 m²,70 m²,1,2,1,1,N/A,SHM,1300 Watt,Semi Furnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,26/05/2024,Rp 400.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,26/05/2024,Rp 400.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,26/05/2024,Rp 400.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,26/05/2024,Rp 400.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,26/05/2024,Rp 360.000.000,60 m²,35 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,26/05/2024,Rp 400.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,26/05/2024,Rp 418.000.000,66 m²,40 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,26/05/2024,Rp 401.000.000,66 m²,40 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,26/05/2024,Rp 360.000.000,60 m²,35 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,26/05/2024,Rp 400.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Curug,Tangerang,-6.2540795,106.5609134,26/05/2024,Rp 1.600.000.000,60 m²,80 m²,2,2,2,1,N/A,SHM,2200 Watt,Unfurnished,2016
Cisauk,Tangerang,-6.3408595,106.6369178,26/05/2024,Rp 400.000.000,40 m²,70 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,26/05/2024,Rp 360.000.000,60 m²,35 m²,2,2,1,2,N/A,SHM,1300 Watt,Unfurnished,N/A
Cisauk,Tangerang,-6.3408595,106.6369178,26/05/2024,Rp 400.000.000,40 m²,66 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,26/05/2024,Rp 400.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,N/A,2023
Cisauk,Tangerang,-6.3408595,106.6369178,26/05/2024,Rp 400.000.000,40 m²,66 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,26/05/2024,Rp 423.000.000,66 m²,40 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,26/05/2024,Rp 400.000.000,45 m²,70 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,26/05/2024,Rp 379.000.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,26/05/2024,Rp 423.000.000,66 m²,40 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,26/05/2024,Rp 379.000.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,26/05/2024,Rp 423.000.000,66 m²,40 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,26/05/2024,Rp 379.000.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,26/05/2024,Rp 400.000.000,45 m²,70 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,26/05/2024,Rp 423.000.000,66 m²,40 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,26/05/2024,Rp 379.000.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,26/05/2024,Rp 423.000.000,66 m²,40 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,26/05/2024,Rp 379.000.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,26/05/2024,Rp 400.000.000,35 m²,60 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,26/05/2024,Rp 400.000.000,35 m²,60 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,26/05/2024,Rp 400.000.000,35 m²,60 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,26/05/2024,Rp 400.000.000,35 m²,66 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Tangerang,Tangerang,-6.1701796,106.6403236,26/05/2024,Rp 400.000.000,66 m²,40 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Tangerang,Tangerang,-6.1701796,106.6403236,26/05/2024,Rp 361.000.000,60 m²,35 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Ciledug,Tangerang,-6.241727099999999,106.7023326,26/05/2024,Rp 950.000.000,90 m²,75 m²,1,3,1,1,N/A,SHM,2200 Watt,Unfurnished,N/A
Tangerang,Tangerang,-6.1701796,106.6403236,26/05/2024,Rp 361.000.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,26/05/2024,Rp 360.050.000,60 m²,35 m²,1,2,1,2,1,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,26/05/2024,Rp 360.050.000,60 m²,35 m²,1,2,1,2,1,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,26/05/2024,Rp 360.050.000,60 m²,35 m²,1,2,1,2,1,SHM,1300 Watt,Unfurnished,2023
Cikupa,Tangerang,-6.2181325,106.4970097,26/05/2024,Rp 500.000.000,72 m²,65 m²,1,2,1,N/A,N/A,SHM,1300 Watt,Unfurnished,N/A
Cisauk,Tangerang,-6.3408595,106.6369178,26/05/2024,Rp 418.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,26/05/2024,Rp 401.000.000,66 m²,40 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,26/05/2024,Rp 360.000.000,60 m²,35 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,26/05/2024,Rp 418.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,26/05/2024,Rp 360.000.000,60 m²,35 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,26/05/2024,Rp 418.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,26/05/2024,Rp 401.000.000,66 m²,40 m²,1,2,1,1,N/A,SHM,1300 Watt,N/A,2024
Cisauk,Tangerang,-6.3408595,106.6369178,25/05/2024,Rp 360.000.000,60 m²,35 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,25/05/2024,Rp 418.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,25/05/2024,Rp 401.000.000,66 m²,40 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cipondoh,Tangerang,-6.1866281,106.6825964,25/05/2024,Rp 1.700.000.000,77 m²,90 m²,2,3,2,1,N/A,PPJB,2200 Watt,Unfurnished,N/A
Cisauk,Tangerang,-6.3408595,106.6369178,25/05/2024,Rp 360.000.000,60 m²,35 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cikupa,Tangerang,-6.2181325,106.4970097,19/05/2024,Rp 1.600.000.000,72 m²,84 m²,2,3,3,1,N/A,SHM,2200 Watt,Unfurnished,2023
Larangan,Tangerang,-6.232183699999999,106.7302964,19/05/2024,Rp 1.850.000.000,91 m²,120 m²,2,3,3,1,N/A,SHM,2200 Watt,Unfurnished,2023
Cikupa,Tangerang,-6.2181325,106.4970097,19/05/2024,Rp 1.000.000.000,65 m²,68 m²,2,3,3,1,1,SHM,2200 Watt,Unfurnished,2023
Kosambi,Tangerang,-6.092264600000001,106.7085236,19/05/2024,Rp 1.400.000.000,300 m²,200 m²,N/A,6,3,1,1,SHM,1300 Watt,N/A,2002
Benda,Tangerang,-6.1444364,106.6826077,19/05/2024,Rp 1.490.000.000,112 m²,116 m²,N/A,3,2,2,N/A,SHM,2198 Watt,Semi Furnished,N/A
Cisauk,Tangerang,-6.3408595,106.6369178,19/05/2024,Rp 400.000.000,45 m²,70 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Cipondoh,Tangerang,-6.1866281,106.6825964,19/05/2024,Rp 947.000.000,450 m²,284 m²,1,4,2,1,1,SHM,N/A,Unfurnished,N/A
Cisauk,Tangerang,-6.3408595,106.6369178,19/05/2024,Rp 399.000.000,60 m²,35 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Tangerang,Tangerang,-6.1701796,106.6403236,19/05/2024,Rp 750.000.000,60 m²,64 m²,2,4,2,1,N/A,N/A,1300 Watt,Unfurnished,2021
Tangerang,Tangerang,-6.1701796,106.6403236,19/05/2024,Rp 377.000.000,70 m²,36 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Cisauk,Tangerang,-6.3408595,106.6369178,19/05/2024,Rp 400.000.000,35 m²,60 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Pagedangan,Tangerang,-6.291077599999999,106.6529525,19/05/2024,Rp 18.775.000.000,300 m²,463 m²,3,4,4,2,2,HGB,7700 Watt,Unfurnished,2024
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tangerang,Tangerang,-6.1701796,106.6403236,19/05/2024,Rp 390.000.000,72 m²,36 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Pagedangan,Tangerang,-6.291077599999999,106.6529525,19/05/2024,Rp 18.765.000.000,300 m²,463 m²,3,4,4,2,2,HGB,7700 Watt,Unfurnished,2024
Pagedangan,Tangerang,-6.291077599999999,106.6529525,19/05/2024,Rp 24.375.000.000,383 m²,544 m²,3,4,4,2,2,HGB,7700 Watt,Unfurnished,2024
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Pagedangan,Tangerang,-6.291077599999999,106.6529525,19/05/2024,Rp 30.556.000.000,390 m²,621 m²,3,4,4,2,2,HGB,7700 Watt,Unfurnished,2024
Pagedangan,Tangerang,-6.291077599999999,106.6529525,19/05/2024,Rp 18.775.000.000,300 m²,463 m²,3,4,4,2,2,HGB,7700 Watt,Unfurnished,2024
Cikupa,Tangerang,-6.2181325,106.4970097,19/05/2024,Rp 865.000.000,96 m²,49 m²,1,2,1,2,N/A,SHM,2200 Watt,Unfurnished,2018
Cisauk,Tangerang,-6.3408595,106.6369178,19/05/2024,Rp 400.000.000,45 m²,70 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Tangerang,Tangerang,-6.1701796,106.6403236,19/05/2024,Rp 950.000.002,72 m²,67 m²,2,3,2,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Cisauk,Tangerang,-6.3408595,106.6369178,19/05/2024,Rp 400.000.000,45 m²,70 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Tangerang,Tangerang,-6.1701796,106.6403236,19/05/2024,Rp 399.000.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,19/05/2024,Rp 399.000.000,60 m²,35 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,19/05/2024,Rp 400.000.000,70 m²,45 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,19/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,19/05/2024,Rp 400.000.000,70 m²,45 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,19/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,19/05/2024,Rp 400.000.000,70 m²,45 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,19/05/2024,Rp 399.000.000,60 m²,35 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,19/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,19/05/2024,Rp 399.000.000,60 m²,35 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,19/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,19/05/2024,Rp 400.000.000,70 m²,45 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,19/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,19/05/2024,Rp 399.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Tangerang,Tangerang,-6.1701796,106.6403236,19/05/2024,Rp 399.000.000,70 m²,45 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,19/05/2024,Rp 399.000.000,60 m²,35 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,19/05/2024,Rp 399.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,19/05/2024,Rp 399.000.000,60 m²,35 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,19/05/2024,Rp 399.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,19/05/2024,Rp 399.000.000,60 m²,35 m²,1,2,1,1,N/A,SHM,1300 Watt,N/A,2023
Cisauk,Tangerang,-6.3408595,106.6369178,19/05/2024,Rp 399.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,12/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,12/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,12/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Tangerang,Tangerang,-6.1701796,106.6403236,12/05/2024,Rp 700.000.000,60 m²,55 m²,2,3,2,1,N/A,SHM,2197 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,12/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,12/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,12/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Tangerang,Tangerang,-6.1701796,106.6403236,12/05/2024,Rp 2.700.000.000,160 m²,220 m²,N/A,5,4,2,2,SHM,N/A,N/A,N/A
Tangerang,Tangerang,-6.1701796,106.6403236,12/05/2024,Rp 700.000.000,60 m²,55 m²,2,3,2,1,N/A,SHM,2199 Watt,Unfurnished,2024
Pagedangan,Tangerang,-6.291077599999999,106.6529525,12/05/2024,Rp 30.557.000.000,390 m²,621 m²,3,4,4,2,2,HGB,7700 Watt,Unfurnished,2024
Pagedangan,Tangerang,-6.291077599999999,106.6529525,12/05/2024,Rp 30.567.000.000,390 m²,621 m²,3,4,4,2,2,HGB,7700 Watt,Unfurnished,2024
Pagedangan,Tangerang,-6.291077599999999,106.6529525,12/05/2024,Rp 24.161.000.000,390 m²,544 m²,3,4,4,2,2,HGB,7700 Watt,Unfurnished,2024
Pagedangan,Tangerang,-6.291077599999999,106.6529525,12/05/2024,Rp 30.557.000.000,390 m²,621 m²,3,4,4,2,2,HGB,7700 Watt,Unfurnished,2024
Pagedangan,Tangerang,-6.291077599999999,106.6529525,12/05/2024,Rp 18.775.000.000,300 m²,463 m²,3,4,4,2,2,HGB,7700 Watt,Unfurnished,2024
Pagedangan,Tangerang,-6.291077599999999,106.6529525,12/05/2024,Rp 24.377.000.000,383 m²,544 m²,3,4,4,2,2,HGB,7700 Watt,Unfurnished,2024
Pagedangan,Tangerang,-6.291077599999999,106.6529525,12/05/2024,Rp 30.566.000.000,390 m²,621 m²,3,4,4,2,2,HGB,7700 Watt,Unfurnished,2024
Pagedangan,Tangerang,-6.291077599999999,106.6529525,12/05/2024,Rp 18.776.000.000,300 m²,463 m²,3,4,4,2,2,HGB,7700 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,12/05/2024,Rp 400.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,12/05/2024,Rp 400.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,12/05/2024,Rp 400.000.000,70 m²,40 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Tangerang,Tangerang,-6.1701796,106.6403236,12/05/2024,Rp 700.000.000,60 m²,55 m²,2,3,2,1,N/A,SHM,2200 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,12/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,12/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,12/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,12/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,12/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,12/05/2024,Rp 400.000.000,35 m²,60 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,12/05/2024,Rp 400.000.000,45 m²,70 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,12/05/2024,Rp 399.000.000,35 m²,60 m²,1,2,1,1,N/A,SHM,13000 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,12/05/2024,Rp 400.000.000,35 m²,60 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,12/05/2024,Rp 393.300.000,60 m²,35 m²,1,2,1,2,1,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,12/05/2024,Rp 393.300.000,60 m²,35 m²,1,1,2,2,1,SHM,N/A,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,12/05/2024,Rp 393.300.000,60 m²,35 m²,N/A,2,1,2,1,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,12/05/2024,Rp 400.000.000,70 m²,45 m²,1,2,1,2,1,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,12/05/2024,Rp 400.000.000,70 m²,40 m²,1,2,1,1,N/A,N/A,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,12/05/2024,Rp 399.000.000,70 m²,40 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,12/05/2024,Rp 300.000.000,60 m²,35 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Tangerang,Tangerang,-6.1701796,106.6403236,12/05/2024,Rp 950.000.002,72 m²,67 m²,3,3,2,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Cisauk,Tangerang,-6.3408595,106.6369178,12/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Tangerang,Tangerang,-6.1701796,106.6403236,12/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Tangerang,Tangerang,-6.1701796,106.6403236,12/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Tangerang,Tangerang,-6.1701796,106.6403236,12/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Tangerang,Tangerang,-6.1701796,106.6403236,12/05/2024,Rp 950.000.005,72 m²,67 m²,N/A,3,2,1,N/A,SHM,1300 Watt,Unfurnished,2023
Tangerang,Tangerang,-6.1701796,106.6403236,12/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,12/05/2024,Rp 300.000.000,60 m²,35 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Legok,Tangerang,-6.2836822,106.590819,12/05/2024,Rp 950.000.008,78 m²,67 m²,2,3,2,1,N/A,SHM,1300 Watt,Unfurnished,2021
Tangerang,Tangerang,-6.1701796,106.6403236,12/05/2024,Rp 950.000.003,72 m²,67 m²,2,3,2,1,N/A,SHM,1300 Watt,Unfurnished,2023
Curug,Tangerang,-6.2540795,106.5609134,12/05/2024,Rp 1.500.000.000,120 m²,140 m²,2,4,3,1,N/A,SHM,1200 Watt,N/A,2000
Cisauk,Tangerang,-6.3408595,106.6369178,12/05/2024,Rp 400.000.000,70 m²,45 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,N/A
Tangerang,Tangerang,-6.1701796,106.6403236,12/05/2024,Rp 525.000.000,40 m²,40 m²,N/A,2,2,N/A,N/A,PPJB,1200 Watt,Semi Furnished,2000
Tangerang,Tangerang,-6.1701796,106.6403236,12/05/2024,Rp 400.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Tangerang,Tangerang,-6.1701796,106.6403236,12/05/2024,Rp 400.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Tangerang,Tangerang,-6.1701796,106.6403236,12/05/2024,Rp 400.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Tangerang,Tangerang,-6.1701796,106.6403236,12/05/2024,Rp 400.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Tangerang,Tangerang,-6.1701796,106.6403236,12/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Tangerang,Tangerang,-6.1701796,106.6403236,12/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
